구,행정동,시설번호,시설유형,실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,데이터기준일자,위도,경도
분당구,정자2동,16323,주택단지,실외,정든마을 한진7차아파트 705동,경기도 성남시 분당구 내정로 10,321.0,2007-11-19,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-24,Y,Y,N,2025-07-05,37.36084953,127.115905
분당구,구미동,16325,주택단지,실외,무지개마을 삼성건영 아파트,경기도 성남시 분당구 구미로 100,696.0,1996-02-26,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-07,Y,Y,N,2025-07-05,37.33770057,127.1208658
분당구,야탑3동,16326,주택단지,실외,매화마을 청구연립 놀이터,경기도 성남시 분당구 벌말로50번길 9,405.0,1995-06-02,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-07,Y,Y,N,2025-07-05,37.41282152,127.1392843
분당구,구미동,16327,주택단지,실외,무지개마을 LG아파트 (204동 옆),경기도 성남시 분당구 구미로 50,80.0,1995-08-17,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-09-14,Y,Y,N,2025-07-05,37.33747035,127.1134063
분당구,구미동,16328,주택단지,실외,무지개마을 LG아파트 (210동 옆),경기도 성남시 분당구 구미로 50,596.35,1995-08-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-09-14,Y,Y,N,2025-07-05,37.33747035,127.1134063
분당구,야탑3동,16330,주택단지,실외,분당 대진빌라 805동옆 놀이터,경기도 성남시 분당구 판교로 654,255.762,2005-05-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-08,Y,Y,N,2025-07-05,37.40518973,127.1451838
수정구,단대동,16332,주택단지,실외,단대 진로아파트 (101동 옆),경기도 성남시 수정구 단대로23번길 32,446.0,1998-12-16,민간,그네(2)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-04,Y,Y,N,2025-07-05,37.45116895,127.1562821
수정구,단대동,16333,주택단지,실외,단대 진로아파트 (103동 앞),경기도 성남시 수정구 단대로23번길 32,371.0,1998-12-16,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-04,Y,Y,N,2025-07-05,37.45116895,127.1562821
수정구,신흥3동,16334,주택단지,실외,성남 한신아파트 (1동),경기도 성남시 수정구 산성대로 341,502.0,2006-12-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-07,Y,Y,N,2025-07-05,37.44454607,127.1530978
수정구,신흥3동,16335,주택단지,실외,성남 한신아파트 (5동),경기도 성남시 수정구 산성대로 341,377.5,2006-12-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-07,Y,Y,N,2025-07-05,37.44454607,127.1530978
수정구,수진1동,16339,주택단지,실외,삼정그린뷰아파트,경기도 성남시 수정구 수정로 2,350.0,2003-12-20,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-26,Y,Y,N,2025-07-05,37.43966564,127.1212712
수정구,태평2동,16340,주택단지,실외,신동아파밀리에아파트 놀이터,경기도 성남시 수정구 시민로 209,113.0,2005-07-29,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-22,Y,Y,N,2025-07-05,37.44632144,127.1409913
수정구,태평2동,16342,주택단지,실외,쌍용스윗닷홈아파트,경기도 성남시 수정구 태평로 9,1535.8,2005-12-07,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.44831249,127.1281861
수정구,수진1동,16343,주택단지,실외,수진산호아파트,경기도 성남시 수정구 모란로 69,530.0,2008-11-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-02,Y,Y,N,2025-07-05,37.4392489,127.1255167
중원구,금광1동,16345,주택단지,실외,래미안금광아파트 103동,경기도 성남시 중원구 황송로 77,516.94,2006-11-13,민간,미끄럼틀(1)+오르는기구(1)+건너는기구(4)+충격흡수용표면재(포설도포바닥재)(1),2024-04-01,Y,Y,N,2025-07-05,37.45109475,127.173492
중원구,하대원동,16346,주택단지,실외,성원초원아파트,경기도 성남시 중원구 원터로18번길 19,737.78,2006-11-30,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.42975422,127.1457384
중원구,하대원동,16347,주택단지,실외,하대원현대아파트,경기도 성남시 중원구 시민로28번길 6,1943.18,1995-03-17,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-14,Y,Y,N,2025-07-05,37.43256321,127.1515558
중원구,성남동,16348,주택단지,실외,성남동 금호어울림아파트 놀이터,경기도 성남시 중원구 둔촌대로171번길 6,647.0,2006-08-29,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.43096309,127.137717
중원구,하대원동,16349,주택단지,실외,하대원 아튼빌 1005동뒤 놀이터,경기도 성남시 중원구 둔촌대로 300,570.0,2003-03-10,민간,그네(2)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-01,Y,Y,N,2025-07-05,37.42910503,127.1498519
중원구,도촌동,16351,주택단지,실외,동분당포레스트 경비실 옆 놀이터,경기도 성남시 중원구 도촌남로 67,275.0,2007-12-10,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-25,Y,Y,N,2025-07-05,37.41490038,127.1541489
중원구,금광1동,16357,주택단지,실외,황송마을 아파트 103동 놀이터,경기도 성남시 중원구 황송로 6,293.0,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,2025-07-05,37.44469938,127.1696948
중원구,금광1동,16358,주택단지,실외,황송마을 아파트 107동 놀이터,경기도 성남시 중원구 황송로 6,323.16,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,2025-07-05,37.44469938,127.1696948
중원구,금광1동,16359,주택단지,실외,황송마을 아파트 109동,경기도 성남시 중원구 황송로 6,350.0,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,2025-07-05,37.44469938,127.1696948
중원구,상대원2동,16361,주택단지,실외,성지아파트 놀이시설 1,경기도 성남시 중원구 순환로 178,350.0,1989-11-08,민간,그네(1)+흔들놀이기구(1)+충격흡수용표면재(모래)(1),2022-12-26,Y,Y,N,2025-07-05,37.43942629,127.1790331
중원구,상대원3동,16364,주택단지,실외,상대원 선경2차아파트 (101동),경기도 성남시 중원구 금상로 134,378.0,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,2025-07-05,37.43997714,127.1711463
중원구,상대원3동,16365,주택단지,실외,상대원 선경2차아파트 (104동),경기도 성남시 중원구 금상로 134,560.0,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,2025-07-05,37.43997714,127.1711463
중원구,상대원3동,16366,주택단지,실외,상대원 선경2차아파트 (105동),경기도 성남시 중원구 금상로 134,592.0,2012-01-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,2025-07-05,37.43997714,127.1711463
중원구,상대원3동,16367,주택단지,실외,상대원 선경2차아파트 (115동),경기도 성남시 중원구 금상로 134,412.31,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,2025-07-05,37.43997714,127.1711463
중원구,상대원3동,16368,주택단지,실외,상대원 선경2차아파트 (117동),경기도 성남시 중원구 금상로 134,175.38,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,2025-07-05,37.43997714,127.1711463
중원구,하대원동,16370,주택단지,실외,성남자이아파트 103동 놀이터,경기도 성남시 중원구 둔촌대로 363,176.99,2007-07-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-08,Y,Y,N,2025-07-05,37.43295121,127.155697
중원구,도촌동,23054,주택단지,실외,도촌휴먼시아 섬마을5단지 512동 놀이터,경기도 성남시 중원구 도촌북로 78,328.0,2009-02-16,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-27,Y,Y,N,2025-07-05,37.41539596,127.1586254
분당구,분당동,23672,주택단지,실외,샛별마을 라이프아파트 109동,경기도 성남시 분당구 분당로 190,892.0,1993-01-01,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-07-18,Y,Y,N,2025-07-05,37.37466411,127.1303963
분당구,야탑3동,23673,공공도서관,실외,도서관사업소 놀이터(1),경기도 성남시 분당구 판교로 546,380.0,2008-06-09,공공,조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-31,Y,Y,N,2025-07-05,37.4039669,127.134723
분당구,백현동,23877,도시공원,실외,숲안(판교12호) 어린이공원,경기도 성남시 분당구 백현동 548,259.0,2009-12-04,공공,그네(1)+미끄럼틀(2)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(3)+충격흡수용표면재(포설도포바닥재)(1),2023-09-08,Y,Y,N,2025-07-05,37.38901895,127.1158529
분당구,백현동,23878,도시공원,실외,물방울(판교13호) 어린이공원,경기도 성남시 분당구 백현동 606,478.0,2009-12-04,공공,흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-14,Y,Y,N,2025-07-05,37.38670278,127.1158533
분당구,백현동,23879,도시공원,실외,정자목(판교14호) 어린이공원,경기도 성남시 분당구 백현동 571,120.0,2009-12-04,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-13,Y,Y,N,2025-07-05,37.3849007,127.1105201
분당구,백현동,23880,도시공원,실외,보물섬(판교15호) 어린이공원,경기도 성남시 분당구 백현동 584,316.5,2009-12-04,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+스페이스네트(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-17,Y,Y,N,2025-07-05,37.38394437,127.1130839
분당구,야탑3동,24682,공공도서관,실외,도서관사업소 놀이터(2),경기도 성남시 분당구 판교로 546,729.0,2008-07-13,공공,그네(1)+흔들놀이기구(3)+충격흡수용표면재(고무바닥재)(1),2022-10-31,Y,Y,N,2025-07-05,37.4039669,127.134723
분당구,이매1동,24823,도시공원,실외,누엣길(26호) 어린이공원,경기도 성남시 분당구 이매동 125,316.5,2008-07-29,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.38988924,127.1256515
분당구,수내1동,24833,도시공원,실외,내정(45호) 어린이공원,경기도 성남시 분당구 수내동 62,316.5,2008-07-29,공공,그네(1)+흔들놀이기구(4)+조합놀이대(2)+충격흡수용표면재(모래)(1),2022-10-17,Y,Y,N,2025-07-05,37.37207784,127.1214812
분당구,판교동,24961,도시공원,실외,미르(판교7호) 어린이공원,경기도 성남시 분당구 판교동 547,256.0,2010-10-08,공공,그네(1)+미끄럼틀(1)+흔들놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,2025-07-05,37.39500141,127.0991679
분당구,운중동,25134,주택단지,실외,산운마을2단지 월든힐스아파트 208동 옆 놀이터,경기도 성남시 분당구 산운로 37,130.0,2010-10-11,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-11-04,Y,Y,N,2025-07-05,37.39295702,127.0664387
분당구,야탑2동,26366,주택단지,실외,목련마을 미원빌라 놀이터,경기도 성남시 분당구 야탑로231번길 45,328.0,2008-10-20,민간,그네(1)+정글짐(1)+충격흡수용표면재(모래)(1),2023-04-07,Y,Y,N,2025-07-05,37.40793078,127.1483281
수정구,단대동,26877,도시공원,실외,양지공원 놀이터(3),경기도 성남시 수정구 단대동 6985-14,46.0,2010-06-01,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-27,Y,Y,N,2025-07-05,37.46208366,127.156727
분당구,야탑2동,27323,도시공원,실외,탑골(16호) 어린이공원,경기도 성남시 분당구 야탑동 521,316.5,2010-03-30,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-01-15,Y,Y,N,2025-07-05,37.40833655,127.1363218
분당구,운중동,28042,주택단지,실외,산운마을13단지 데시앙 1307동,경기도 성남시 분당구 판교원로82번길 30,328.0,2010-05-25,민간,흔들놀이기구(1)+조합놀이대(2)+기타(1)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2024-06-13,Y,Y,N,2025-07-05,37.38537056,127.0734975
분당구,운중동,28043,주택단지,실외,산운마을13단지 데시앙 1302동,경기도 성남시 분당구 판교원로82번길 30,328.0,2010-05-25,민간,그네(1)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2024-06-13,Y,Y,N,2025-07-05,37.38537056,127.0734975
분당구,운중동,28044,주택단지,실외,산운마을13단지 데시앙 1310동,경기도 성남시 분당구 판교원로82번길 30,280.0,2010-05-25,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-13,Y,Y,N,2025-07-05,37.38537056,127.0734975
분당구,운중동,28284,주택단지,실외,산운마을13단지 데시앙 1312동,경기도 성남시 분당구 판교원로82번길 30,328.0,2010-05-25,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-13,Y,Y,N,2025-07-05,37.38537056,127.0734975
분당구,운중동,28547,주택단지,실외,산운마을7단지아파트 702동 앞 놀이터1,경기도 성남시 분당구 산운로 135,292.0,2010-05-28,민간,그네(1)+흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-03,Y,Y,N,2025-07-05,37.39618693,127.0794209
분당구,운중동,28548,주택단지,실외,산운마을7단지아파트 711동 앞 놀이터,경기도 성남시 분당구 산운로 135,328.0,2010-06-08,민간,흔들놀이기구(3)+오르는기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-03,Y,Y,N,2025-07-05,37.39618693,127.0794209
분당구,분당동,28708,도시공원,실외,안말(38호) 어린이공원,경기도 성남시 분당구 분당동 194-3,316.5,2008-12-01,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.37266511,127.143089
분당구,구미동,28766,도시공원,실외,무지개(73호) 어린이공원,경기도 성남시 분당구 구미동 230,316.5,2009-02-02,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-26,Y,Y,N,2025-07-05,37.33977802,127.1227571
분당구,정자동,28767,도시공원,실외,늘푸른(56호) 어린이공원,경기도 성남시 분당구 정자동 182,316.5,2009-02-02,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2024-02-02,Y,N,N,2025-07-05,37.35826511,127.1064167
분당구,구미동,28960,도시공원,실외,벌말(60호) 어린이공원,경기도 성남시 분당구 구미1동 51,80.0,2008-11-27,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-10,Y,N,N,2025-07-05,37.3475148,127.1109845
분당구,운중동,29046,주택단지,실외,산운마을5단지 한성필하우스 101동 앞 놀이터,경기도 성남시 분당구 산운로 97,328.0,2009-02-26,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-19,Y,N,N,2025-07-05,37.39343644,127.0717113
분당구,구미동,29097,주택단지,실외,"까치마을 건영빌라3,6단지 3단지(302동 앞)",경기도 성남시 분당구 미금일로 122,328.0,1995-06-07,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-05,Y,N,N,2025-07-05,37.34639219,127.108186
분당구,야탑2동,29219,주택단지,실외,탑마을주공8단지 관리동앞 놀이터,경기도 성남시 분당구 매화로 12,328.0,2008-11-10,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-21,Y,Y,N,2025-07-05,37.40936822,127.1353026
